contract_id,member_id,insurance_id,last_payment_date,start_date,end_date,contract_days,total_premium,status,contractor,is_reviewed
17510-1122,88e6264b-8643-4,INS010102,2024-02-04 00:00:00,2024-02-04 00:00:00,2024-02-08 00:00:00,4,40000,만기,김종수,0
17510-1123,0c2a23da-1f68-4,INS010103,2024-03-13 00:00:00,2024-03-12 00:00:00,2024-03-17 00:00:00,5,50000,만기,김준영,1
17510-1124,fe06b10c-866c-4,INS010103,2024-09-23 00:00:00,2024-09-22 00:00:00,2024-09-23 00:00:00,1,10000,만기,강서연,1
17510-1125,c17be83f-3d6e-4,INS010101,2024-05-15 00:00:00,2024-05-14 00:00:00,2024-05-20 00:00:00,6,60000,만기,김은서,1
17510-1126,4fd2d751-84dd-4,INS010102,2024-08-06 00:00:00,2024-08-06 00:00:00,2024-08-12 00:00:00,6,60000,만기,이명자,1
17510-1127,5022d4c0-4324-4,INS010104,2024-03-09 00:00:00,2024-03-09 00:00:00,2024-03-10 00:00:00,1,10000,만기,류성훈,0
17510-1128,64c02872-661b-4,INS010104,2024-07-26 00:00:00,2024-07-25 00:00:00,2024-07-26 00:00:00,1,10000,만기,박영수,1
17510-1129,4c525808-eef9-4,INS010101,2023-12-03 00:00:00,2023-11-29 00:00:00,2023-12-05 00:00:00,6,60000,만기,전현정,0
17510-1130,45b479a1-6608-4,INS010103,2024-06-23 00:00:00,2024-06-19 00:00:00,2024-06-23 00:00:00,4,40000,만기,김지영,1
17510-1131,f40156d1-9202-4,INS010103,2024-08-25 00:00:00,2024-08-22 00:00:00,2024-08-27 00:00:00,5,50000,만기,김명자,0
17510-1132,a59235b7-2d90-4,INS010102,2024-08-11 00:00:00,2024-08-11 00:00:00,2024-08-17 00:00:00,6,60000,만기,박지아,0
17510-1133,08c10ee0-794e-4,INS010101,2023-11-11 00:00:00,2023-11-11 00:00:00,2023-11-14 00:00:00,3,30000,만기,노영순,0
17510-1134,a01214f9-992b-4,INS010102,2024-06-01 00:00:00,2024-05-30 00:00:00,2024-06-01 00:00:00,2,20000,만기,김영순,1
17510-1135,2f617bab-ae39-4,INS010101,2024-09-19 00:00:00,2024-09-18 00:00:00,2024-09-22 00:00:00,4,40000,만기,박서윤,0
17510-1136,95a0a435-6763-4,INS010102,2024-03-14 00:00:00,2024-03-12 00:00:00,2024-03-14 00:00:00,2,20000,만기,문정웅,1
17510-1137,dd181bd7-8db2-4,INS010102,2024-01-31 00:00:00,2024-01-29 00:00:00,2024-02-05 00:00:00,7,70000,만기,강지후,1
17510-1138,2fd01eec-f7e0-4,INS010102,2023-12-23 00:00:00,2023-12-22 00:00:00,2023-12-27 00:00:00,5,50000,만기,김영수,0
17510-1139,845f0537-751d-4,INS010104,2024-09-27 00:00:00,2024-09-25 00:00:00,2024-09-30 00:00:00,5,50000,만기,김옥자,1
17510-1140,84fb4adb-df43-4,INS010104,2023-12-28 00:00:00,2023-12-27 00:00:00,2023-12-29 00:00:00,2,20000,만기,강유진,1
17510-1141,22c94611-334b-4,INS010101,2024-05-17 00:00:00,2024-05-13 00:00:00,2024-05-18 00:00:00,5,50000,만기,김선영,1
17510-1142,7dc4fac6-7104-4,INS010103,2024-04-14 00:00:00,2024-04-13 00:00:00,2024-04-19 00:00:00,6,60000,만기,이중수,1
17510-1143,189467d0-47ae-4,INS010101,2024-04-05 00:00:00,2024-04-04 00:00:00,2024-04-05 00:00:00,1,10000,만기,이지아,0
17510-1144,dfb910f7-0d2f-4,INS010101,2024-03-10 00:00:00,2024-03-10 00:00:00,2024-03-17 00:00:00,7,70000,만기,박민수,1
17510-1145,1ad653ee-422a-4,INS010101,2024-04-12 00:00:00,2024-04-10 00:00:00,2024-04-13 00:00:00,3,30000,만기,지상호,0
17510-1146,f775ee40-e80b-4,INS010101,2023-11-02 00:00:00,2023-11-02 00:00:00,2023-11-03 00:00:00,1,10000,만기,전지은,0
17510-1147,eaadf8a5-55f1-4,INS010101,2024-03-09 00:00:00,2024-03-05 00:00:00,2024-03-09 00:00:00,4,40000,만기,김정웅,1
17510-1148,575a39aa-cd25-4,INS010103,2024-03-31 00:00:00,2024-03-31 00:00:00,2024-04-06 00:00:00,6,60000,만기,이정훈,1
17510-1149,2a97b1f1-8e2a-4,INS010102,2024-05-27 00:00:00,2024-05-26 00:00:00,2024-05-27 00:00:00,1,10000,만기,박영길,1
17510-1150,96fd29eb-0e04-4,INS010101,2024-09-19 00:00:00,2024-09-17 00:00:00,2024-09-20 00:00:00,3,30000,만기,오옥순,1
17510-1151,1089e4b3-ac1b-4,INS010101,2023-12-27 00:00:00,2023-12-24 00:00:00,2023-12-27 00:00:00,3,30000,만기,남수진,0
17510-1152,e0475d9f-7399-4,INS010101,2023-11-15 00:00:00,2023-11-10 00:00:00,2023-11-17 00:00:00,7,70000,만기,김상훈,0
17510-1153,7669eb84-1e3d-4,INS010103,2024-01-26 00:00:00,2024-01-22 00:00:00,2024-01-26 00:00:00,4,40000,만기,이옥자,1
17510-1154,fe9556dd-f96e-4,INS010104,2024-04-21 00:00:00,2024-04-18 00:00:00,2024-04-22 00:00:00,4,40000,만기,이지민,0
17510-1155,faadbade-7193-4,INS010103,2024-04-20 00:00:00,2024-04-20 00:00:00,2024-04-27 00:00:00,7,70000,만기,최민수,1
17510-1156,65f865ca-52f0-4,INS010102,2023-10-13 00:00:00,2023-10-13 00:00:00,2023-10-18 00:00:00,5,50000,만기,김도윤,0
17510-1157,85d8f4e4-88fe-4,INS010104,2024-03-26 00:00:00,2024-03-24 00:00:00,2024-03-26 00:00:00,2,20000,만기,허영길,1
17510-1158,171ea76a-a02d-4,INS010103,2023-11-13 00:00:00,2023-11-12 00:00:00,2023-11-15 00:00:00,3,30000,만기,고종수,0
17510-1159,dc0c5709-43ad-4,INS010103,2024-09-22 00:00:00,2024-09-21 00:00:00,2024-09-24 00:00:00,3,30000,만기,이서준,1
17510-1160,ab7e0393-055f-4,INS010101,2024-02-27 00:00:00,2024-02-27 00:00:00,2024-02-28 00:00:00,1,10000,만기,김영희,0
17510-1161,216c8945-087a-4,INS010102,2024-01-02 00:00:00,2024-01-02 00:00:00,2024-01-08 00:00:00,6,60000,만기,심정식,1
17510-1162,620af627-80d5-4,INS010101,2024-08-25 00:00:00,2024-08-25 00:00:00,2024-08-31 00:00:00,6,60000,만기,김숙자,1
17510-1163,216c8945-087a-4,INS010103,2024-02-29 00:00:00,2024-02-29 00:00:00,2024-03-01 00:00:00,1,10000,만기,심정식,0
17510-1164,45bf83d3-eb5d-4,INS010104,2024-03-22 00:00:00,2024-03-22 00:00:00,2024-03-23 00:00:00,1,10000,만기,김정훈,0
17510-1165,4e63ef29-fb0f-4,INS010101,2024-03-13 00:00:00,2024-03-11 00:00:00,2024-03-16 00:00:00,5,50000,만기,이지은,1
17510-1166,f16d0cef-ab40-4,INS010102,2024-07-05 00:00:00,2024-07-02 00:00:00,2024-07-09 00:00:00,7,70000,만기,이민재,0
17510-1167,7e2552e3-2c44-4,INS010104,2024-09-03 00:00:00,2024-08-29 00:00:00,2024-09-04 00:00:00,6,60000,만기,이정순,0
17510-1168,41fd5f23-5a1d-4,INS010104,2024-02-10 00:00:00,2024-02-09 00:00:00,2024-02-11 00:00:00,2,20000,만기,백옥순,0
17510-1169,c67e9232-aa6d-4,INS010103,2023-11-25 00:00:00,2023-11-23 00:00:00,2023-11-29 00:00:00,6,60000,만기,최영미,1
17510-1170,efab99f9-53df-4,INS010102,2024-06-08 00:00:00,2024-06-06 00:00:00,2024-06-11 00:00:00,5,50000,만기,김민재,1
17510-1171,8bb22fc2-9a53-4,INS010101,2024-07-23 00:00:00,2024-07-19 00:00:00,2024-07-26 00:00:00,7,70000,만기,서명숙,1
17510-1172,61bddb93-9130-4,INS010104,2024-06-01 00:00:00,2024-05-26 00:00:00,2024-06-02 00:00:00,7,70000,만기,김지훈,1
17510-1173,aa07696d-f55b-4,INS010101,2024-02-07 00:00:00,2024-02-06 00:00:00,2024-02-07 00:00:00,1,10000,만기,차승민,1
17510-1174,c8f78567-dc7c-4,INS010102,2024-03-12 00:00:00,2024-03-11 00:00:00,2024-03-16 00:00:00,5,50000,만기,김정자,1
17510-1175,e040058e-1cd0-4,INS010104,2024-07-13 00:00:00,2024-07-12 00:00:00,2024-07-14 00:00:00,2,20000,만기,이현주,0
17510-1176,876a22f3-3ae9-4,INS010103,2024-05-08 00:00:00,2024-05-02 00:00:00,2024-05-08 00:00:00,6,60000,만기,이지은,1
17510-1177,fe766dae-df2b-4,INS010102,2023-10-20 00:00:00,2023-10-20 00:00:00,2023-10-23 00:00:00,3,30000,만기,손상호,1
17510-1178,9868193f-c28d-4,INS010102,2023-12-18 00:00:00,2023-12-18 00:00:00,2023-12-21 00:00:00,3,30000,만기,김현주,0
17510-1179,2217be2e-60cc-4,INS010101,2024-01-02 00:00:00,2023-12-28 00:00:00,2024-01-02 00:00:00,5,50000,만기,김현준,1
17510-1180,e152f129-48b5-4,INS010103,2024-09-27 00:00:00,2024-09-27 00:00:00,2024-09-28 00:00:00,1,10000,만기,이영숙,1
17510-1181,2b0aa09f-5ffa-4,INS010102,2023-10-07 00:00:00,2023-10-03 00:00:00,2023-10-08 00:00:00,5,50000,만기,김아름,1
17510-1182,3dfe0743-19d7-4,INS010101,2024-05-29 00:00:00,2024-05-27 00:00:00,2024-06-02 00:00:00,6,60000,만기,홍지후,1
17510-1183,4c1e73a8-06a8-4,INS010103,2024-04-09 00:00:00,2024-04-05 00:00:00,2024-04-10 00:00:00,5,50000,만기,권영식,0
17510-1184,4cb669f0-098c-4,INS010103,2024-08-12 00:00:00,2024-08-12 00:00:00,2024-08-13 00:00:00,1,10000,만기,권승민,0
17510-1185,23a92dee-e68b-4,INS010101,2024-01-21 00:00:00,2024-01-19 00:00:00,2024-01-25 00:00:00,6,60000,만기,류숙자,1
17510-1186,8d56eb29-8719-4,INS010102,2024-04-07 00:00:00,2024-04-07 00:00:00,2024-04-14 00:00:00,7,70000,만기,한경수,1
17510-1187,48b7a5ec-31d8-4,INS010101,2023-11-11 00:00:00,2023-11-10 00:00:00,2023-11-11 00:00:00,1,10000,만기,권상철,0
17510-1188,1480187c-d95b-4,INS010101,2023-12-02 00:00:00,2023-11-27 00:00:00,2023-12-02 00:00:00,5,50000,만기,이옥순,1
17510-1189,fa433499-31cf-4,INS010104,2024-08-03 00:00:00,2024-07-30 00:00:00,2024-08-03 00:00:00,4,40000,만기,강옥자,1
17510-1190,67d506b3-e433-4,INS010102,2024-02-10 00:00:00,2024-02-05 00:00:00,2024-02-10 00:00:00,5,50000,만기,이은영,0
17510-1191,fa1aed90-ddf6-4,INS010102,2023-12-16 00:00:00,2023-12-15 00:00:00,2023-12-16 00:00:00,1,10000,만기,송상호,0
17510-1192,8605a1bc-044a-4,INS010103,2023-11-10 00:00:00,2023-11-04 00:00:00,2023-11-10 00:00:00,6,60000,만기,김현우,0
17510-1193,eb71d897-a12d-4,INS010102,2024-02-17 00:00:00,2024-02-17 00:00:00,2024-02-22 00:00:00,5,50000,만기,김지아,0
17510-1194,38291df3-b4de-4,INS010101,2023-12-15 00:00:00,2023-12-13 00:00:00,2023-12-16 00:00:00,3,30000,만기,손보람,0
17510-1195,28e59ea2-b272-4,INS010101,2024-10-04 00:00:00,2024-09-29 00:00:00,2024-10-05 00:00:00,6,60000,만기,박윤서,0
17510-1196,01244e5d-c602-4,INS010104,2024-02-25 00:00:00,2024-02-19 00:00:00,2024-02-25 00:00:00,6,60000,만기,배성수,1
17510-1197,8653a162-8b59-4,INS010102,2024-02-12 00:00:00,2024-02-10 00:00:00,2024-02-16 00:00:00,6,60000,만기,최현준,0
17510-1198,cf478247-9f07-4,INS010102,2024-07-05 00:00:00,2024-07-04 00:00:00,2024-07-09 00:00:00,5,50000,만기,양예준,1
17510-1199,5f99809e-65a6-4,INS010102,2023-11-26 00:00:00,2023-11-24 00:00:00,2023-11-26 00:00:00,2,20000,만기,박민재,1
17510-1200,8503d2e7-9b36-4,INS010102,2024-07-01 00:00:00,2024-06-28 00:00:00,2024-07-01 00:00:00,3,30000,만기,최현숙,0
17510-1201,6279c826-46d7-4,INS010101,2023-11-08 00:00:00,2023-11-07 00:00:00,2023-11-14 00:00:00,7,70000,만기,신영자,0
17510-1202,25097a38-9413-4,INS010101,2024-08-28 00:00:00,2024-08-27 00:00:00,2024-08-29 00:00:00,2,20000,만기,주미정,0
17510-1203,26130465-76e7-4,INS010101,2023-10-10 00:00:00,2023-10-10 00:00:00,2023-10-11 00:00:00,1,10000,만기,이지훈,1
17510-1204,10523090-3870-4,INS010102,2024-02-09 00:00:00,2024-02-09 00:00:00,2024-02-10 00:00:00,1,10000,만기,곽은경,1
17510-1205,ca879945-79d4-4,INS010101,2024-05-21 00:00:00,2024-05-21 00:00:00,2024-05-23 00:00:00,2,20000,만기,심정웅,0
17510-1206,8fd9950f-5262-4,INS010104,2024-05-02 00:00:00,2024-04-28 00:00:00,2024-05-05 00:00:00,7,70000,만기,홍성수,1
17510-1207,c4845692-4454-4,INS010102,2024-06-17 00:00:00,2024-06-16 00:00:00,2024-06-18 00:00:00,2,20000,만기,홍서연,0
17510-1208,7156462e-98ef-4,INS010101,2023-10-14 00:00:00,2023-10-13 00:00:00,2023-10-16 00:00:00,3,30000,만기,송은서,0
17510-1209,cfc60dd0-d67b-4,INS010104,2023-12-09 00:00:00,2023-12-08 00:00:00,2023-12-11 00:00:00,3,30000,만기,이경희,1
17510-1210,4fc78cc2-5312-4,INS010101,2023-10-24 00:00:00,2023-10-22 00:00:00,2023-10-25 00:00:00,3,30000,만기,박미영,0
17510-1211,123f410b-c808-4,INS010104,2024-04-25 00:00:00,2024-04-24 00:00:00,2024-04-26 00:00:00,2,20000,만기,성진우,0
17510-1212,cfc60dd0-d67b-4,INS010103,2024-09-04 00:00:00,2024-09-03 00:00:00,2024-09-10 00:00:00,7,70000,만기,이경희,1
17510-1213,36afcca8-d2d4-4,INS010104,2024-06-28 00:00:00,2024-06-24 00:00:00,2024-06-28 00:00:00,4,40000,만기,김수빈,0
17510-1214,82f5c7dd-d1cd-4,INS010103,2023-12-23 00:00:00,2023-12-22 00:00:00,2023-12-28 00:00:00,6,60000,만기,박지원,1
17510-1215,6e8c7349-e672-4,INS010102,2024-09-18 00:00:00,2024-09-16 00:00:00,2024-09-22 00:00:00,6,60000,만기,박정수,0
17510-1216,443b2f51-681a-4,INS010103,2024-07-14 00:00:00,2024-07-12 00:00:00,2024-07-14 00:00:00,2,20000,만기,김영식,1
17510-1217,8d453366-7111-4,INS010104,2024-05-07 00:00:00,2024-05-05 00:00:00,2024-05-10 00:00:00,5,50000,만기,박예준,1
17510-1218,6279c826-46d7-4,INS010101,2024-04-19 00:00:00,2024-04-18 00:00:00,2024-04-20 00:00:00,2,20000,만기,신영자,0
17510-1219,3013d2ab-5dc3-4,INS010101,2024-08-26 00:00:00,2024-08-25 00:00:00,2024-08-29 00:00:00,4,40000,만기,김정숙,1
17510-1220,295cbee5-460d-4,INS010102,2024-01-10 00:00:00,2024-01-07 00:00:00,2024-01-10 00:00:00,3,30000,만기,유미경,0
17510-1221,b9debe26-8f76-4,INS010102,2024-03-15 00:00:00,2024-03-14 00:00:00,2024-03-21 00:00:00,7,70000,만기,이은영,1
17510-1222,10193653-1f3b-4,INS010103,2024-02-25 00:00:00,2024-02-23 00:00:00,2024-02-28 00:00:00,5,50000,만기,김명숙,1
17510-1223,c7381f61-4913-4,INS010104,2024-08-10 00:00:00,2024-08-08 00:00:00,2024-08-13 00:00:00,5,50000,만기,이옥자,1
17510-1224,bfab84ca-5eb6-4,INS010102,2024-08-25 00:00:00,2024-08-23 00:00:00,2024-08-25 00:00:00,2,20000,만기,박도현,0
17510-1225,336817f1-e1f1-4,INS010102,2024-06-16 00:00:00,2024-06-15 00:00:00,2024-06-16 00:00:00,1,10000,만기,이민석,0
17510-1226,f7051a11-4f99-4,INS010104,2024-07-06 00:00:00,2024-07-03 00:00:00,2024-07-08 00:00:00,5,50000,만기,김은서,0
17510-1227,70f3b91d-09d3-4,INS010101,2024-08-04 00:00:00,2024-08-03 00:00:00,2024-08-04 00:00:00,1,10000,만기,김건우,0
17510-1228,de7c6f57-14a9-4,INS010104,2024-07-28 00:00:00,2024-07-24 00:00:00,2024-07-29 00:00:00,5,50000,만기,남경희,0
17510-1229,295cbee5-460d-4,INS010103,2024-03-29 00:00:00,2024-03-24 00:00:00,2024-03-29 00:00:00,5,50000,만기,유미경,1
17510-1230,aee7b3a5-4a68-4,INS010101,2024-02-29 00:00:00,2024-02-25 00:00:00,2024-03-01 00:00:00,5,50000,만기,김현정,1
17510-1231,8b939319-ebb3-4,INS010101,2024-06-10 00:00:00,2024-06-10 00:00:00,2024-06-12 00:00:00,2,20000,만기,고승현,0
17510-1232,beca2757-4b6b-4,INS010103,2024-07-11 00:00:00,2024-07-06 00:00:00,2024-07-11 00:00:00,5,50000,만기,손승현,0
17510-1233,7d302769-3820-4,INS010102,2024-06-01 00:00:00,2024-05-31 00:00:00,2024-06-04 00:00:00,4,40000,만기,김민수,1
17510-1234,628726ba-7650-4,INS010102,2024-05-27 00:00:00,2024-05-26 00:00:00,2024-05-30 00:00:00,4,40000,만기,김옥자,1
17510-1235,9f9c2ebc-4d61-4,INS010104,2023-11-15 00:00:00,2023-11-15 00:00:00,2023-11-16 00:00:00,1,10000,만기,송영길,1
17510-1236,01345d44-08db-4,INS010101,2024-06-20 00:00:00,2024-06-18 00:00:00,2024-06-20 00:00:00,2,20000,만기,심진호,0
17510-1237,7540687b-e320-4,INS010101,2024-04-28 00:00:00,2024-04-27 00:00:00,2024-05-03 00:00:00,6,60000,만기,최정남,1
17510-1238,032691e0-1266-4,INS010101,2024-07-19 00:00:00,2024-07-19 00:00:00,2024-07-26 00:00:00,7,70000,만기,이승민,1
17510-1239,a9627983-6ccf-4,INS010104,2024-08-25 00:00:00,2024-08-19 00:00:00,2024-08-26 00:00:00,7,70000,만기,이민재,0
17510-1240,09284c84-64c7-4,INS010102,2024-09-10 00:00:00,2024-09-04 00:00:00,2024-09-10 00:00:00,6,60000,만기,김정훈,0
17510-1241,08db36f0-17c2-4,INS010104,2023-11-01 00:00:00,2023-10-28 00:00:00,2023-11-01 00:00:00,4,40000,만기,배은영,1
17510-1242,62cb7d8a-a9f8-4,INS010102,2023-12-06 00:00:00,2023-12-05 00:00:00,2023-12-10 00:00:00,5,50000,만기,이영희,1
17510-1243,26130465-76e7-4,INS010101,2024-03-02 00:00:00,2024-02-29 00:00:00,2024-03-04 00:00:00,4,40000,만기,이지훈,0
17510-1244,2522cee3-fe59-4,INS010101,2023-10-12 00:00:00,2023-10-10 00:00:00,2023-10-14 00:00:00,4,40000,만기,안지아,1
17510-1245,1f1114f9-bc27-4,INS010101,2023-11-13 00:00:00,2023-11-13 00:00:00,2023-11-19 00:00:00,6,60000,만기,박진호,0
17510-1246,63b53426-53f3-4,INS010103,2024-08-19 00:00:00,2024-08-17 00:00:00,2024-08-19 00:00:00,2,20000,만기,김예진,0
17510-1247,65f48f5a-65d5-4,INS010104,2024-08-05 00:00:00,2024-07-31 00:00:00,2024-08-05 00:00:00,5,50000,만기,김종수,0
17510-1248,b83afb72-00ae-4,INS010104,2024-02-22 00:00:00,2024-02-16 00:00:00,2024-02-23 00:00:00,7,70000,만기,김진우,1
17510-1249,540f5009-e7b1-4,INS010102,2023-10-21 00:00:00,2023-10-20 00:00:00,2023-10-26 00:00:00,6,60000,만기,김영수,1
17510-1250,0f1f62e0-cde7-4,INS010103,2023-10-12 00:00:00,2023-10-12 00:00:00,2023-10-14 00:00:00,2,20000,만기,이승민,0
17510-1251,2ca206e0-8751-4,INS010101,2024-06-10 00:00:00,2024-06-08 00:00:00,2024-06-14 00:00:00,6,60000,만기,강성수,1
17510-1252,180c224c-b393-4,INS010104,2024-06-21 00:00:00,2024-06-21 00:00:00,2024-06-26 00:00:00,5,50000,만기,이재호,1
17510-1253,6cf31077-4622-4,INS010103,2023-10-22 00:00:00,2023-10-21 00:00:00,2023-10-26 00:00:00,5,50000,만기,차준영,0
17510-1254,e1b387c8-9b01-4,INS010104,2024-04-06 00:00:00,2024-04-06 00:00:00,2024-04-09 00:00:00,3,30000,만기,성주원,1
17510-1255,17a79f23-903b-4,INS010103,2023-11-02 00:00:00,2023-11-02 00:00:00,2023-11-03 00:00:00,1,10000,만기,송영식,0
17510-1256,efab99f9-53df-4,INS010103,2024-03-24 00:00:00,2024-03-23 00:00:00,2024-03-24 00:00:00,1,10000,만기,김민재,0
17510-1257,5e02ac48-67b7-4,INS010101,2024-04-22 00:00:00,2024-04-16 00:00:00,2024-04-23 00:00:00,7,70000,만기,윤도윤,0
17510-1258,7540687b-e320-4,INS010102,2023-11-29 00:00:00,2023-11-29 00:00:00,2023-12-02 00:00:00,3,30000,만기,최정남,1
17510-1259,a74c759b-9b84-4,INS010104,2024-07-03 00:00:00,2024-07-03 00:00:00,2024-07-08 00:00:00,5,50000,만기,지영순,0
17510-1260,da90fa29-1f36-4,INS010103,2024-07-29 00:00:00,2024-07-26 00:00:00,2024-08-01 00:00:00,6,60000,만기,정은주,1
17510-1261,e9a1abc5-67c1-4,INS010103,2024-09-22 00:00:00,2024-09-21 00:00:00,2024-09-27 00:00:00,6,60000,만기,류상훈,1
17510-1262,82cb6f03-28cd-4,INS010104,2024-02-16 00:00:00,2024-02-11 00:00:00,2024-02-16 00:00:00,5,50000,만기,문미정,1
17510-1263,c877f1fd-d970-4,INS010101,2023-10-29 00:00:00,2023-10-27 00:00:00,2023-10-30 00:00:00,3,30000,만기,양현우,0
17510-1264,82cb6f03-28cd-4,INS010101,2023-12-03 00:00:00,2023-12-02 00:00:00,2023-12-05 00:00:00,3,30000,만기,문미정,0
17510-1265,d1b80238-7a3c-4,INS010101,2024-01-05 00:00:00,2024-01-05 00:00:00,2024-01-06 00:00:00,1,10000,만기,양영미,0
17510-1266,b5edb4dc-e64a-4,INS010104,2024-04-24 00:00:00,2024-04-24 00:00:00,2024-04-29 00:00:00,5,50000,만기,김서윤,0
17510-1267,43d7a57e-2b61-4,INS010101,2024-07-13 00:00:00,2024-07-12 00:00:00,2024-07-15 00:00:00,3,30000,만기,김정수,0
17510-1268,235c6ea6-a978-4,INS010104,2024-02-19 00:00:00,2024-02-18 00:00:00,2024-02-22 00:00:00,4,40000,만기,이민서,1
17510-1269,4f32e690-3749-4,INS010103,2024-03-04 00:00:00,2024-03-03 00:00:00,2024-03-07 00:00:00,4,40000,만기,이진우,0
17510-1270,235efad8-081d-4,INS010102,2024-06-28 00:00:00,2024-06-28 00:00:00,2024-06-29 00:00:00,1,10000,만기,윤영일,1
17510-1271,59afa7f5-63da-4,INS010102,2024-01-29 00:00:00,2024-01-24 00:00:00,2024-01-31 00:00:00,7,70000,만기,이정숙,1
17510-1272,98061d6d-cbc7-4,INS010101,2024-09-01 00:00:00,2024-08-28 00:00:00,2024-09-01 00:00:00,4,40000,만기,양지은,1
17510-1273,2f617bab-ae39-4,INS010101,2024-06-13 00:00:00,2024-06-09 00:00:00,2024-06-15 00:00:00,6,60000,만기,박서윤,1
17510-1274,858c21a8-5f6f-4,INS010102,2024-06-11 00:00:00,2024-06-07 00:00:00,2024-06-11 00:00:00,4,40000,만기,박재호,0
17510-1275,0046c484-94e4-4,INS010103,2023-12-03 00:00:00,2023-12-01 00:00:00,2023-12-04 00:00:00,3,30000,만기,김하윤,0
17510-1276,70db2023-42eb-4,INS010102,2024-01-14 00:00:00,2024-01-08 00:00:00,2024-01-15 00:00:00,7,70000,만기,류현준,0
17510-1277,0dbe4356-d7c4-4,INS010102,2024-02-02 00:00:00,2024-02-02 00:00:00,2024-02-04 00:00:00,2,20000,만기,강옥자,0
17510-1278,ade6fc3e-1ca5-4,INS010102,2024-05-16 00:00:00,2024-05-16 00:00:00,2024-05-23 00:00:00,7,70000,만기,류정희,0
17510-1279,a181ce4f-72b4-4,INS010104,2024-02-20 00:00:00,2024-02-19 00:00:00,2024-02-22 00:00:00,3,30000,만기,김영환,1
17510-1280,e5e637cb-34e6-4,INS010103,2023-10-28 00:00:00,2023-10-26 00:00:00,2023-10-30 00:00:00,4,40000,만기,이중수,0
17510-1281,13734078-3e35-4,INS010101,2023-10-24 00:00:00,2023-10-20 00:00:00,2023-10-25 00:00:00,5,50000,만기,김상현,0
17510-1282,26130465-76e7-4,INS010101,2023-10-20 00:00:00,2023-10-20 00:00:00,2023-10-21 00:00:00,1,10000,만기,이지훈,1
17510-1283,ffc6ab4b-71be-4,INS010101,2023-10-04 00:00:00,2023-10-02 00:00:00,2023-10-06 00:00:00,4,40000,만기,장현숙,0
17510-1284,4eb0c913-e21a-4,INS010103,2023-11-19 00:00:00,2023-11-16 00:00:00,2023-11-20 00:00:00,4,40000,만기,전채원,0
17510-1285,2813689a-c941-4,INS010103,2024-04-20 00:00:00,2024-04-18 00:00:00,2024-04-23 00:00:00,5,50000,만기,오경희,0
17510-1286,7be23004-0983-4,INS010102,2024-10-01 00:00:00,2024-10-01 00:00:00,2024-10-05 00:00:00,4,40000,만기,유영일,0
17510-1287,7badbabe-5e42-4,INS010104,2023-10-10 00:00:00,2023-10-10 00:00:00,2023-10-11 00:00:00,1,10000,만기,이재현,1
17510-1288,3f29d50e-2060-4,INS010103,2023-11-09 00:00:00,2023-11-05 00:00:00,2023-11-12 00:00:00,7,70000,만기,고영식,1
17510-1289,3c9bf8ca-b5e0-4,INS010102,2023-11-14 00:00:00,2023-11-09 00:00:00,2023-11-15 00:00:00,6,60000,만기,김미숙,0
17510-1290,7540687b-e320-4,INS010104,2023-10-04 00:00:00,2023-10-04 00:00:00,2023-10-09 00:00:00,5,50000,만기,최정남,1
17510-1291,0dcbac2e-3d01-4,INS010102,2023-11-03 00:00:00,2023-11-03 00:00:00,2023-11-09 00:00:00,6,60000,만기,차현우,1
17510-1292,45bf83d3-eb5d-4,INS010101,2024-06-15 00:00:00,2024-06-15 00:00:00,2024-06-18 00:00:00,3,30000,만기,김정훈,1
17510-1293,cfba57d7-53c3-4,INS010103,2023-12-11 00:00:00,2023-12-07 00:00:00,2023-12-12 00:00:00,5,50000,만기,박옥자,0
17510-1294,dcaa1774-c4fe-4,INS010101,2024-08-21 00:00:00,2024-08-19 00:00:00,2024-08-21 00:00:00,2,20000,만기,문지원,1
17510-1295,adf567e4-c8d9-4,INS010103,2023-10-31 00:00:00,2023-10-30 00:00:00,2023-10-31 00:00:00,1,10000,만기,김지영,1
17510-1296,265f6331-9ce2-4,INS010102,2024-07-25 00:00:00,2024-07-24 00:00:00,2024-07-25 00:00:00,1,10000,만기,김민석,0
17510-1297,496d7e77-50da-4,INS010101,2024-02-06 00:00:00,2024-02-02 00:00:00,2024-02-06 00:00:00,4,40000,만기,류아름,1
17510-1298,e593ab63-ffdb-4,INS010104,2023-11-04 00:00:00,2023-10-29 00:00:00,2023-11-04 00:00:00,6,60000,만기,김예원,1
17510-1299,392440ed-4f33-4,INS010102,2024-05-19 00:00:00,2024-05-15 00:00:00,2024-05-19 00:00:00,4,40000,만기,이진호,0
17510-1300,944672b8-9fd4-4,INS010101,2023-11-23 00:00:00,2023-11-23 00:00:00,2023-11-24 00:00:00,1,10000,만기,김지후,0
17510-1301,d9f74fe0-7963-4,INS010104,2024-05-29 00:00:00,2024-05-27 00:00:00,2024-05-29 00:00:00,2,20000,만기,박성수,0
17510-1302,6279c826-46d7-4,INS010103,2024-03-31 00:00:00,2024-03-25 00:00:00,2024-03-31 00:00:00,6,60000,만기,신영자,1
17510-1303,5eab01d7-bee1-4,INS010101,2023-10-29 00:00:00,2023-10-27 00:00:00,2023-10-29 00:00:00,2,20000,만기,한영진,1
